test_key_val.keys,test_key_val.rt,test_key_aro.keys,test_key_aro.rt,test_key_qual.keys,test_key_qual.rt,test_key_ncat.keys,test_key_ncat.rt,test_key_cats.keys,test_key_cats.rt,test_ncat_order.thisRepN,test_ncat_order.thisTrialN,test_ncat_order.thisN,test_ncat_order.thisIndex,test_ncat_order.ran,cond_cat,participant,age,gender,handedness (L/R),site (IMT/Donders),date,expName,psychopyVersion,OS,frameRate,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,test_filename,link,copyright,slider_pre.response,slider_pre.rt,key_val.keys,key_val.rt,key_aro.keys,key_aro.rt,key_qual.keys,key_qual.rt,key_ncat.keys,key_ncat.rt,key_cats.keys,key_cats.rt,ncat_order.thisRepN,ncat_order.thisTrialN,ncat_order.thisN,ncat_order.thisIndex,ncat_order.ran,img_trials.thisRepN,img_trials.thisTrialN,img_trials.thisN,img_trials.thisIndex,img_trials.ran,filename,slider_post.response,slider_post.rt,textbox_openfb.text
,,,,,,,,,,0,1,1,1,1,second,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,2,2,2,1,third,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,3,3,3,1,fourth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,4,4,4,1,fifth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,5,5,5,1,sixth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,6,6,6,1,seventh,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,7,7,7,1,last,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,0,1,1,4,1,test5.jpg,https://www.flickr.com/photos/silkebaron/2778692021/in/photolist-5exwk8-CeHF3S-5gg796-95cM2x-LGUrp7-oFgB6-2k7B5QN-aufKzz-hn8Di-8A3htc-8EagiU-4Hvk3Y-2b7s1f8-KSEPr-KSseq-KSrU3-KSu4o-KSsS3-Tp6nDS-KSCUM-VpC5Br-4j8meK-bdrepT-7GRM78-e6Zw96-8cCPed-9ANgBi-oFg73-2GGRxm-5dcivP-7sa8oG-2GGRzW-7CFUnh-3giGx-5Bz4op-3gTuGh-5cSvq6-pUnXj-hwTpWT-48n3iY-e5zg7q-7u7zP8-49195x-3iQDe9-aL7cWX-5exvLk-48n2Yy-toytsg-rw5VR-78NSA2,CC BY 2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5.215,1,2.528,5,1.757,2,3.806,5,2.906,0,0,0,0,1,main,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2,0.783,0,1,1,1,1,second,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,2,2,2,1,third,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,3,3,3,1,fourth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,4,4,4,1,fifth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,5,5,5,1,sixth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,6,6,6,1,seventh,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,7,7,7,1,last,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,0,2,2,1,1,test2.jpg,https://www.flickr.com/photos/cavalier92/16036265548/,CC BY-NC-ND 2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8.47,2,2.694,8,1.92,2,6.228,8,1.683,0,0,0,0,1,main,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,7,0.799,0,1,1,1,1,second,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,2,2,2,1,third,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,3,3,3,1,fourth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,4,4,4,1,fifth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,5,5,5,1,sixth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,6,6,6,1,seventh,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,7,7,7,1,last,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,0,3,3,0,1,test1.jpg,https://www.flickr.com/photos/julzyax1/8713189147/in/photolist-egXnz6-Kg97g6-paYQjg-cDWcvy-e84vQU-fyRQKZ-dzuwVL-nzCPJw-dzp3r6-SXXSvw-aEgXGF-dzp1D8-aEgZ6F-prcoQG-aEgYd8-dt9EJ8-qTHZUL-dX8ut3-6eqh7x-aEkMyA-avjf71-6eqgKg-pNpDbJ-6euqa5-bo2EMC-q8hCLb-od8yyX-daaz4w-26cjVxB-CXaGmV-C7hSHf-aqmunq-9ek8a1-YcbBUe-apPWHB-HnB8rt-pHQLfh-8YgHaC-aqHteN-d5THbj-5dgTxP-afp2aV-8hNoSm-qhSjJS-d5TqoA-98WoKM-cjnSxo-9b4u7a-d5Tnzf-f7AETL,CC BY-NC 2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,36.423,1,1.495,6,4.745,2,2.859,7,1.655,0,0,0,0,1,main,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,3,2.566,0,1,1,1,1,second,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,2,2,2,1,third,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,3,3,3,1,fourth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,4,4,4,1,fifth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,5,5,5,1,sixth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,6,6,6,1,seventh,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,7,7,7,1,last,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,0,4,4,3,1,test4.jpg,https://www.flickr.com/photos/8782469@N05/33550256294/in/photolist-T7HQjJ-6bL62X-gQ2ptt-eARbhf-dbgLvQ-uKUpgG-e6GNPD-e6iDuV-RwYJie-Ur28At-u6Dvwk-fwts3x-CgqS5E-dgJSNE-fwHPg9-bFQoWv-9qgCN-TQZT7E-475QF-v3ZBG9-v5TFQL-aQVeNV-49XCzE-e5Va7j-v3WosE-5jvzS-cBxjA5-fwJ2P3-TP86kq-eREpVC-rMTQZx-Um3k-ajziHj-CgqSzN-dgP2Ci-e6putY-652ZqG-eARzQm-6ikz1-vrGjvh-Chgvpm-pFFnYq-8bKoVw-eAsukg-daANXC-MwMMfW-5ArWsa-GMcDmn-bLo6CH-9KgagR,CC BY 2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,main,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,5,6.712,4,6.833,3,4.541,7,4.337,1,2.72,3,1.004,0,0,0,0,1,,,,,,,,,
,,,,,,,,,,,,,,,second,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,
,,,,,,,,,,,,,,,third,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,
,,,,,,,,,,,,,,,fourth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,,,,,,,,,
,,,,,,,,,,,,,,,fifth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,,,,,,,,,
,,,,,,,,,,,,,,,sixth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,,,,,,,,,
,,,,,,,,,,,,,,,seventh,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,,,,,,,,,
,,,,,,,,,,,,,,,last,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,,,,,,,,,
,,,,,,,,,,,,,,,,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,53,1,DreamStudyImages_rs1000x750g/Mammals/Animals_019_h.jpg,,,
,,,,,,,,,,,,,,,main,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,5,3.717,1,2.312,7,2.854,1,9.015,8,0.915,0,0,0,0,1,,,,,,,,,
,,,,,,,,,,,,,,,second,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,
,,,,,,,,,,,,,,,third,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,
,,,,,,,,,,,,,,,fourth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,,,,,,,,,
,,,,,,,,,,,,,,,fifth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,,,,,,,,,
,,,,,,,,,,,,,,,sixth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,,,,,,,,,
,,,,,,,,,,,,,,,seventh,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,,,,,,,,,
,,,,,,,,,,,,,,,last,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,,,,,,,,,
,,,,,,,,,,,,,,,,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,60,1,DreamStudyImages_rs1000x750g/Water/Landscapes_111_h.jpg,,,
,,,,,,,,,,,,,,,main,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,5,3.124,1,1.296,9,3.841,1,2.897,2,1.109,0,0,0,0,1,,,,,,,,,
,,,,,,,,,,,,,,,second,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,
,,,,,,,,,,,,,,,third,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,
,,,,,,,,,,,,,,,fourth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,,,,,,,,,
,,,,,,,,,,,,,,,fifth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,,,,,,,,,
,,,,,,,,,,,,,,,sixth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,,,,,,,,,
,,,,,,,,,,,,,,,seventh,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,,,,,,,,,
,,,,,,,,,,,,,,,last,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,,,,,,,,,
,,,,,,,,,,,,,,,,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,40,1,DreamStudyImages_rs1000x750g/Children/IAPS2314_girl8.jpg,,,
,,,,,,,,,,,,,,,main,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,3,5.831,2,1.488,7,2.181,1,3.731,6,1.106,0,0,0,0,1,,,,,,,,,
,,,,,,,,,,,,,,,second,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,
,,,,,,,,,,,,,,,third,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,
,,,,,,,,,,,,,,,fourth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,,,,,,,,,
,,,,,,,,,,,,,,,fifth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,,,,,,,,,
,,,,,,,,,,,,,,,sixth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,,,,,,,,,
,,,,,,,,,,,,,,,seventh,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,,,,,,,,,
,,,,,,,,,,,,,,,last,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,,,,,,,,,
,,,,,,,,,,,,,,,,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,101,1,DreamStudyImages_rs1000x750g/Houses/Landscapes_025_h.jpg,,,
,,,,,,,,,,,,,,,main,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,4,10.613,3,1.839,5,1.778,1,8.33,6,0.856,0,0,0,0,1,,,,,,,,,
,,,,,,,,,,,,,,,second,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,
,,,,,,,,,,,,,,,third,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,
,,,,,,,,,,,,,,,fourth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,,,,,,,,,
,,,,,,,,,,,,,,,fifth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,,,,,,,,,
,,,,,,,,,,,,,,,sixth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,,,,,,,,,
,,,,,,,,,,,,,,,seventh,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,,,,,,,,,
,,,,,,,,,,,,,,,last,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,,,,,,,,,
,,,,,,,,,,,,,,,,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,133,1,DreamStudyImages_rs1000x750g/Houses/Jail 3.jpg,,,
,,,,,,,,,,,,,,,main,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,5,3.772,1,1.369,7,1.938,1,2.049,8,1.227,0,0,0,0,1,,,,,,,,,
,,,,,,,,,,,,,,,second,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,
,,,,,,,,,,,,,,,third,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,
,,,,,,,,,,,,,,,fourth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,,,,,,,,,
,,,,,,,,,,,,,,,fifth,12,28,female,L,IMT ,2021-07-09_14h41.55.735,ImageRatingTask_S1,2021.1.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,,,,,,,,,
